time	Mslp	P5_f	P5_u	P5_v	P5_z	P5th	P5zh	P8_f	P8_u	P8_v	P8_z	P8th	P8zh	P500	P850	P_f	P_u	P_v	P_z	P_th	P_zh	R500	R850	Rhum	Shum	Temp	precipitation	clazz
1974-12-16	1.265	-0.495	-0.228	0.212	-1.318	78.25	-0.153	0.204	-1.447	0.225	-0.787	283.07	-0.29	0.596	1.651	1.682	-1.658	0.937	-0.427	284.92	-0.737	0.904	1.371	0.781	-0.41	-0.466	0	-1
1974-12-17	0.536	-0.326	-0.091	0.29	-1.318	78.57	-0.605	-0.45	-0.689	0.447	-0.011	311.37	-0.29	0.616	1.07	0.68	-0.778	0.968	1.711	293.34	-0.437	1.921	1.242	1.058	-0.057	-0.204	0	-1
1974-12-18	0.942	0.182	0.321	0.367	-2.375	81	-0.605	-1.023	-0.436	-0.291	0.299	121.94	0.552	0.674	0.933	2.505	-2.138	-1.543	0.175	247.83	1.303	-0.921	1.62	1.335	-0.855	-1.041	0	-1
1974-12-19	1.64	0.408	0.527	0.057	-2.816	85.61	-0.153	-0.45	-0.31	-0.956	-0.838	180	1.394	0.635	1.376	2.078	-1.791	-1.508	-1.331	245.66	1.752	-1.595	1.371	-0.074	-1.309	-1.432	0	-1
1974-12-20	1.9	0.521	0.596	-0.021	-1.979	86.67	0.299	-0.532	-0.563	-0.734	-0.787	217.38	0.973	0.304	1.498	1.783	-1.681	-1.089	-1.059	250.86	1.183	-1.512	0.434	-0.651	-1.384	-1.524	0	-1
1974-12-21	1.698	0.408	0.527	0.134	-1.759	85.18	-0.153	-1.023	-0.499	-0.365	-0.528	244.12	0.552	0.217	1.483	1.026	-1.239	-0.344	-0.508	261.88	0.493	-1.441	0.873	-1.067	-1.218	-1.097	0	-1
1974-12-22	1.302	0.464	0.55	0.678	-1.274	79.23	-0.605	-1.105	-0.373	0.078	-0.683	307.97	-0.29	0.07	1.299	0.589	-0.923	-0.068	0.356	267.6	0.163	-0.821	0.4	-0.697	-1	-0.787	0	-1
1974-12-23	1.152	0.126	0.298	0.29	-1.715	81.79	-0.605	-0.941	-0.563	-0.07	-0.476	276.22	0.131	0.46	1.406	0.482	-0.843	0.054	0.198	270.53	0.013	-1.4	1.371	0.711	-0.519	-0.544	15	1
1974-12-24	1.286	-0.1	0.069	0.678	-1.935	74.72	-0.605	-1.269	-0.183	-0.217	-1.045	203.91	0.131	0.645	1.635	1.214	-1.273	-0.936	-0.138	250.57	0.883	-0.112	1.603	1.543	-0.718	-0.838	3.6	1
1974-12-25	1.579	0.041	0.184	0.911	-1.627	73.55	-0.605	-1.023	-0.436	0.004	-0.476	298.27	0.131	0.694	1.818	1.59	-1.597	-0.824	-0.4	254.96	0.793	1.897	1.5	1.081	-0.788	-0.836	7.6	1
1974-12-26	1.669	-0.241	-0.045	0.678	0.223	73.13	-0.605	-0.205	-1.068	0.299	-0.683	294.87	-0.29	0.908	2.399	1.224	-1.395	0.095	0.504	271.42	-0.047	1.749	1.483	1.127	-0.355	-0.455	0	-1
1974-12-27	1.254	-0.185	-0.022	0.833	-0.394	71.24	-1.058	-0.859	-0.499	0.152	-0.735	310.02	-0.29	1.035	2.109	-0.245	-0.268	0.197	0.326	275.27	-0.047	0.177	0.856	0.919	-0.147	-0.239	3.2	1
1974-12-28	0.917	0.097	0.207	0.989	-1.054	72.99	-1.058	-1.023	0.006	0.078	-0.735	39.48	-0.29	0.694	1.513	-0.448	-0.123	-0.257	0.158	258.71	0.313	-0.083	0.297	1.52	-0.317	-0.41	0	-1
1974-12-29	0.994	0.267	0.344	1.066	-0.438	73.09	-1.058	-1.187	-0.247	0.078	-0.838	180	-0.29	0.353	1.498	0.345	-0.74	-0.119	0.225	265.84	0.223	1.212	1.139	0.965	-0.433	-0.483	0	-1
1974-12-30	1.032	0.182	0.321	0.6	-0.614	78.52	-0.605	-0.778	-0.563	0.225	-1.355	310.66	-0.29	0.304	1.483	0.899	-1.151	0.238	0.558	274.58	-0.137	0.319	1.56	1.15	-0.438	-0.482	0	-1
1974-12-31	0.517	0.069	0.207	0.756	-0.966	75.39	-1.058	-0.941	0.006	0.225	-1.355	35.07	-0.29	0.236	0.887	-0.83	0.273	0.524	0.03	298.21	-0.437	0.29	0.701	0.896	-0.206	-0.271	0	-1
1975-01-01	0.817	1.029	1.031	0.134	-1.142	86.01	-0.153	-0.287	0.512	-0.734	-0.27	127.63	0.973	-0.037	0.811	0.68	-0.706	-1.212	-0.716	236.47	1.273	-0.986	1.32	0.642	-0.9	-1.008	0	-1
1975-01-02	1.497	1.114	1.1	-0.564	-1.01	91.61	0.299	-0.368	0.133	-0.956	-0.115	160.31	0.973	-0.251	0.857	1.448	-1.357	-1.186	-1.708	245.98	1.243	-1.276	1.217	-0.328	-1.467	-1.63	0	-1
1975-01-03	1.473	1.396	1.329	-0.642	-1.274	92.33	0.752	-0.778	-0.247	-0.734	-0.528	185.53	0.552	-0.319	0.979	0.98	-1.136	-0.706	-0.545	253.48	0.853	-1.465	1.234	-0.605	-1.314	-1.41	0	-1
1975-01-04	1.366	1.114	1.077	-0.797	-1.671	93.84	0.752	-1.023	-0.247	-0.513	-0.787	180	0.552	-0.173	1.055	0.726	-0.98	-0.548	0.08	256.21	0.703	-1.642	1.414	0.457	-1.158	-1.33	0	-1
1975-01-05	1.546	0.323	0.459	-0.487	-0.878	91.81	0.299	-1.105	-0.247	-0.365	-1.045	208.88	0.552	0.119	1.299	1.209	-1.365	-0.471	-0.205	259.95	0.463	-0.915	1.173	-0.351	-1.297	-1.353	0	-1
1975-01-06	1.136	0.662	0.71	0.29	-1.23	83.76	-0.153	-1.023	-0.31	-0.439	-0.735	206.38	0.131	-0.144	0.979	0.619	-0.946	-0.048	0.302	268.16	0.103	1.519	0.804	-0.767	-1.039	-0.952	0	-1
1975-01-07	0.564	1.001	1.008	0.678	-1.098	81.62	-0.605	-0.696	0.385	-0.07	-0.838	83.78	0.131	-0.456	0.49	-0.758	0.117	0.09	0.433	275.8	-0.107	2.292	0.392	-0.028	-0.777	-0.647	0	-1
1975-01-08	0.484	1.339	1.283	0.134	-1.01	86.76	-0.153	-0.041	0.828	-0.66	-0.425	113.21	0.552	-0.621	0.215	0.05	-0.287	-0.941	-0.309	234.83	0.913	2.039	0.898	0.457	-0.962	-1.06	0	-1
1975-01-09	1.072	1.763	1.626	-1.108	-0.217	94.93	1.204	0.368	0.765	-1.325	-0.476	138.57	1.394	-1.245	0.398	1.087	-1.128	-1.038	-1.261	246.87	1.123	0.219	1.251	0.088	-1.397	-1.592	0	-1
1975-01-10	1.217	1.678	1.535	-1.651	-0.966	98.81	2.109	0.368	0.765	-1.325	-0.425	138.85	1.394	-1.361	0.246	0.543	-0.61	-1.14	-1.721	236.98	1.033	-0.721	-1.224	-0.443	-1.624	-1.849	0	-1
1975-01-11	1.087	2.101	1.878	-1.807	-1.274	98.43	2.109	0.532	0.765	-1.472	-0.425	140.74	1.815	-1.585	0.108	0.629	-0.709	-1.079	-1.724	240.02	1.093	1.814	-0.364	-1.205	-1.649	-1.7	0.3	1
1975-01-12	1.268	1.932	1.695	-2.35	0.135	102.41	2.561	-0.205	0.259	-1.103	-0.683	153.07	1.394	-1.81	0.322	0.39	-0.633	-0.722	-1.573	247.06	0.733	2.033	-1.396	-2.268	-1.778	-1.733	2.8	1
1975-01-13	1.082	1.368	1.306	-1.186	-0.085	96.12	1.204	-0.614	0.322	-0.586	-0.528	123.37	0.552	-1.693	0.414	-0.153	-0.37	0.136	-0.827	272.9	-0.047	-0.354	0.203	-1.76	-1.58	-1.313	2.1	1
1975-01-14	0.605	1.226	1.191	-0.564	0.091	91.54	0.752	0.041	0.765	0.594	-0.063	55.37	-0.29	-1.527	0.185	-0.331	0.121	1.08	0.44	316.37	-1.217	1.672	1.276	-0.466	-0.79	-0.836	54.2	1
1975-01-15	-0.176	2.101	1.855	1.299	-0.702	80.64	-1.058	0.777	1.397	-0.808	1.229	110.81	0.973	-1.712	-0.869	0.314	0.212	-1.834	1.032	200.73	1.483	-0.1	0.348	0.827	-0.99	-1.132	15	1
1975-01-16	0.95	3.033	2.634	-0.875	1.016	92.48	0.752	0.368	0.828	-1.325	-0.166	135.61	1.394	-2.774	-0.243	1.138	-0.82	-1.753	-1.361	229.82	1.663	-1.134	0.203	-0.143	-1.63	-1.962	0.1	1
1975-01-17	1.234	2.412	2.153	-1.341	0.047	95.18	1.204	0.45	1.081	-1.103	0.35	122.61	0.973	-2.238	0.124	0.579	-0.763	-0.926	-0.269	244.93	0.913	-1.246	0.271	-0.466	-1.662	-1.927	0	-1
1975-01-18	1.663	2.553	2.268	-0.72	0.135	92.08	0.752	0.041	0.512	-1.177	-0.631	142.03	1.394	-1.965	0.704	1.001	-1.109	-0.849	-1.109	249.86	0.973	-1.317	1.105	-0.259	-1.679	-1.955	0	-1
1975-01-19	2.041	1.735	1.604	-0.564	0.311	91.56	0.752	-0.614	0.259	-0.66	-0.838	132.15	0.973	-1.644	1.376	1.178	-1.323	-0.477	-1.009	258.73	0.493	-1.299	1.01	-1.09	-1.662	-1.813	0	-1
1975-01-20	1.818	1.001	1.008	-0.176	0.575	88.99	0.299	-1.187	-0.12	0.078	-0.011	24.38	0.131	-1.508	1.36	0.894	-1.148	0.289	0.245	275.54	-0.227	-0.017	1.028	0.273	-1.233	-1.371	0	-1
1975-01-21	0.796	1.029	1.008	0.523	-0.129	83.04	-0.605	0.204	1.081	0.152	-0.063	79.63	0.131	-1.293	0.444	-0.916	0.369	-0.099	0.816	281.02	0.133	0.113	0.83	0.596	-0.96	-1.077	20.3	1
1975-01-22	1.188	1.565	1.466	-0.487	-0.922	90.81	0.752	0.123	0.954	-0.07	-0.373	85.59	0.131	-1.03	0.353	0.985	-0.995	-1.176	-1.815	242.59	0.973	-1.175	0.185	0.203	-1.537	-1.775	0.2	1
1975-01-23	1.281	0.605	0.688	-0.254	-0.79	89.2	0.299	-0.532	0.385	0.299	-0.425	54.49	-0.29	0.032	0.994	-0.067	-0.355	0.652	-0.276	290.9	-0.527	-1.329	0.967	-0.628	-1.046	-0.944	0	-1
1975-01-24	1.308	0.239	0.367	0.678	-1.847	78.46	-0.605	-0.778	0.196	0.225	-1.2	54.19	-0.29	1.006	1.712	-0.713	0.079	0.299	-0.541	283.71	-0.347	-1.229	1.388	0.781	-0.561	-0.574	0	-1
1975-01-25	1.327	0.097	0.252	0.6	-1.318	77.87	-0.605	-0.941	-0.12	0.299	-0.89	193.68	-0.29	1.113	1.834	0.512	-0.862	0.202	0.225	274.51	-0.137	-0.957	0.924	0.619	-0.652	-0.642	0	-1
1975-01-26	0.87	0.295	0.413	0.6	-1.539	79.57	-0.605	-1.023	0.133	0.004	-0.115	73.25	0.131	0.538	1.162	0.767	-1.022	-0.313	1.119	262.51	0.253	1.973	1.551	2.12	-0.499	-0.813	4.8	1
1975-01-27	0.812	1.283	1.191	1.144	-1.495	78.71	-1.058	-0.041	0.449	-1.177	0.299	145.22	0.973	-0.475	0.429	2.073	-1.376	-2.406	0.275	229.99	1.812	1.489	1.036	1.52	-1.264	-1.509	21.3	1
1975-01-28	1.648	1.678	1.558	-0.487	-0.79	90.85	0.299	-0.941	0.006	-0.513	-0.89	144.14	0.552	-0.796	0.979	0.812	-0.988	-0.737	-1.688	251.33	0.553	-1.489	-2.651	-0.836	-1.605	-1.696	0	-1
1975-01-29	1.371	0.944	0.962	0.057	-1.01	86.55	-0.153	-0.614	0.449	-0.07	-0.89	87.61	0.131	-0.378	1.086	-0.586	-0.012	0.371	-0.279	285.86	-0.437	-1.323	-0.648	-1.252	-1.509	-1.219	0	-1
1975-01-30	1.319	1.198	1.168	-0.254	-0.394	89.42	0.299	-0.778	0.259	-0.07	-0.476	84.31	0.131	-0.563	1.269	-0.342	-0.218	-0.196	-0.118	260.85	0.073	-0.851	0.701	-0.928	-1.151	-0.978	0	-1
1975-01-31	0.976	0.323	0.459	-0.254	-1.451	89.49	0.299	0.123	0.891	0.447	-0.787	63.91	-0.711	0.168	1.162	-1.058	0.464	0.514	0.403	311.31	-0.617	-1.222	0.065	-0.005	-0.824	-0.669	0	-1
1975-02-01	0.589	0.182	0.344	0.212	-1.01	83.51	-0.153	1.023	1.586	0.521	-1.355	71.85	-0.711	0.158	0.979	-0.881	1.382	0.442	-0.854	62.44	-0.587	-0.662	-0.622	0.411	-0.424	-0.388	0	-1
1975-02-02	0.066	0.436	0.527	0.29	-1.671	83.02	-0.153	1.023	1.649	0.447	-0.321	74.81	-0.29	-0.124	0.215	-1.43	0.799	0.126	0.013	173.9	-0.077	-0.673	0.039	0.365	-0.397	-0.539	2.8	1
1975-02-03	0.099	0.323	0.39	1.144	-1.362	73.31	-1.058	1.186	1.586	1.037	-1.407	60.75	-1.132	-0.134	0.337	-1.348	1.016	0.345	-0.145	45.21	-0.497	-0.23	-0.88	1.358	-0.558	-0.564	0	-1
1975-02-04	0.421	0.549	0.573	1.299	-0.173	73.25	-1.058	0.777	1.081	1.185	-1.303	49.07	-1.132	-0.319	0.689	-0.809	0.167	0.391	-0.027	292.94	-0.407	0.024	-1.19	-0.028	-0.552	-0.541	0	-1
1975-02-05	0.269	0.493	0.55	0.989	0.047	76.41	-1.058	0.368	0.891	0.89	-0.166	50.18	-1.132	-0.417	0.353	-0.962	0.46	0.606	0.541	313.83	-0.797	0.497	-1.121	1.104	-0.307	-0.391	0	-1
1975-02-06	0.148	0.634	0.688	0.756	-0.526	79.72	-1.058	0.941	1.523	0.742	-0.787	66.54	-0.711	-0.378	0.383	-1.287	0.757	0.238	0.847	146.37	-0.137	-0.561	-0.27	1.497	-0.412	-0.599	5.5	1
1975-02-07	0.591	1.001	1.008	0.445	-0.394	83.28	-0.605	-0.041	0.891	-0.144	-0.115	89.01	0.552	-0.933	0.246	1.082	-1.125	-1.059	0.554	246.03	0.943	0.012	1.543	1.912	-1.062	-1.358	9.5	1
1975-02-08	1.024	1.48	1.397	0.367	-0.261	84.93	-0.153	-0.368	0.575	-0.586	-0.218	114.4	0.552	-1.537	0.292	1.438	-1.433	-0.997	-0.394	250.51	0.943	-0.254	1.629	1.52	-1.256	-1.571	19	1
1975-02-09	0.692	1.706	1.558	0.445	-0.394	84.99	-0.153	-0.368	0.512	-0.513	0.144	114.43	0.552	-1.946	-0.105	1.489	-1.441	-1.13	0.443	248.93	1.033	1.424	1.62	2.005	-1.212	-1.5	21.5	1
1975-02-10	1.292	1.565	1.443	0.057	-0.041	87.26	0.299	-0.859	0.006	-0.586	-0.425	153.46	0.552	-1.878	0.444	1.6	-1.532	-1.079	-1.251	249.96	1.123	-0.703	0.735	0.088	-1.547	-1.749	0	-1
1975-02-11	1.047	1.283	1.237	-0.564	0.443	91.51	0.752	-1.105	-0.057	-0.439	-0.218	153.54	0.552	-2.18	0.307	1.128	-1.323	-0.181	0.393	265.77	0.223	0.964	1.156	0.019	-1.253	-1.444	37.5	1
1975-02-12	0.69	1.255	1.214	-0.564	-0.217	91.8	0.299	-0.859	-0.057	-0.586	0.712	163.19	0.552	-2.111	-0.121	1.056	-1.25	-0.41	0.403	260.82	0.283	0.792	1.474	1.266	-1.213	-1.327	3	1
1975-02-13	0.094	0.747	0.756	1.066	-0.394	77.15	-1.058	-0.041	0.701	0.594	1.022	52.21	-0.711	-1.547	-0.426	-0.581	0.11	0.391	1.842	288.88	-0.527	1.495	0.77	0.873	-0.629	-0.705	17.3	1
1975-02-14	-0.104	1.904	1.718	0.445	-0.57	85.03	-0.605	1.596	2.092	-0.808	0.402	104.22	0.973	-1.907	-0.869	-0.006	0.327	-1.467	-1.029	202.01	1.543	0.154	0.314	-0.374	-1.194	-1.262	7	1
1975-02-15	0.947	1.424	1.352	-1.186	1.104	96.04	1.204	-0.123	0.133	-1.251	-0.011	162.51	1.394	-2.394	-0.136	1.021	-0.957	-1.288	-1.499	239.75	1.273	-0.626	-0.605	-1.39	-1.632	-1.807	0	-1
1975-02-16	0.883	1.17	1.077	-2.117	1.897	104.29	2.109	-0.368	0.069	-1.029	-0.115	164.94	0.973	-2.803	-0.258	0.863	-1.007	-0.859	-0.79	249.22	0.793	-1.158	0.262	-0.767	-1.632	-1.816	0.1	1
1975-02-17	0.668	1.537	1.397	-1.962	0.752	101.4	1.656	-0.696	0.069	-0.66	0.299	151.65	0.552	-2.55	-0.396	0.441	-0.797	-0.339	-0.404	259.92	0.193	-1.122	1.165	-1.044	-1.53	-1.603	0	-1
1975-02-18	0.976	2.214	1.97	-1.807	0.311	98.18	2.109	-0.45	-0.183	-1.029	-0.166	179.81	0.973	-2.219	0.093	0.97	-1.087	-0.9	-0.867	249.23	0.793	-1.087	0.426	-1.021	-1.605	-1.706	3.8	1
1975-02-19	1.558	2.045	1.81	-1.962	0.884	99.6	2.109	-0.45	-0.057	-0.956	-0.631	172.95	0.973	-2.326	0.551	0.955	-1.121	-0.645	-1.792	254.51	0.643	-0.839	-1.13	-1.621	-1.8	-1.932	0	-1
1975-02-20	1.746	2.751	2.313	-3.282	-1.274	104.69	3.466	0.614	0.891	-1.472	-1.458	138.47	1.815	-2.18	0.902	0.69	-0.801	-1.028	-1.526	242.44	1.063	-1.276	-0.932	-2.914	-1.948	-2.091	0	-1
1975-02-21	1.95	2.214	1.901	-2.816	-1.23	104.26	3.013	0.286	0.828	-1.177	-0.993	132.77	1.394	-1.527	0.918	0.584	-0.782	-0.742	-1.768	247.79	0.643	-1.128	-0.984	-1.205	-1.961	-2.311	0	-1
1975-02-22	2.179	1.706	1.535	-2.117	-0.041	101.66	2.109	-0.123	0.449	-1.029	-1.148	139.7	0.973	-1.264	1.254	0.69	-0.854	-0.722	-2.007	248.95	0.673	-0.732	-0.322	-0.328	-1.841	-2.222	0	-1
1975-02-23	1.614	1.622	1.443	-2.04	-0.173	101.72	2.109	-0.859	0.196	-0.291	-0.683	108.17	0.131	-0.972	0.994	-0.204	-0.294	0.442	-0.36	284.99	-0.437	-0.378	0.77	-1.529	-1.718	-1.531	0	-1
1975-02-24	0.904	1.198	1.146	-1.108	0.311	95.94	1.204	-0.696	0.322	0.225	-0.321	55.41	-0.29	-0.738	0.536	-0.855	0.46	0.779	-0.004	321.6	-0.857	-0.555	0.726	-1.298	-1.154	-0.895	0	-1
1975-02-25	0.79	1.029	1.008	-0.953	0.796	95.37	0.752	-0.859	0.006	0.299	-0.683	27.48	-0.29	-0.728	0.765	-0.504	-0.081	0.294	-0.101	282.22	-0.347	-1.359	0.151	-0.097	-0.896	-0.787	0	-1
1975-02-26	0.638	0.747	0.802	-0.953	0.619	95.63	0.752	-0.368	0.512	0.299	-0.373	60.12	-0.29	-0.572	0.612	-0.677	0.052	0.197	0.665	281.27	-0.377	-1.282	0.555	-0.166	-0.786	-0.66	0	-1
1975-02-27	0.44	1.057	1.031	-1.418	0.047	98.93	1.656	-0.368	0.575	-0.586	-0.115	115.53	0.552	-0.865	0.139	-0.006	-0.317	-0.783	-0.115	240.34	0.673	-0.732	0.684	0.804	-1.002	-1.06	2.2	1
1975-02-28	0.933	1.029	1.008	-1.574	0.267	99.97	1.656	-0.778	0.196	-0.586	-0.321	128.35	0.552	-0.728	0.414	0.533	-0.869	-0.221	-0.8	262.93	0.103	-0.171	-0.639	-1.09	-1.462	-1.272	0	-1
1975-03-01	0.588	0.831	0.848	-1.418	-0.305	99.32	1.204	-0.778	0.259	-0.144	-0.425	90	0.131	-0.738	0.231	0.284	-0.618	0.636	0.756	286.77	-0.677	0.024	0.486	-1.552	-0.978	-0.846	0	-1
1975-03-02	0.038	0.803	0.848	-0.797	-0.878	93.98	0.752	-0.123	0.828	0.078	0.454	78.8	-0.29	-0.758	-0.212	-0.743	0.212	0.131	1.485	282.87	-0.377	0.006	0.984	1.797	-0.523	-0.764	0.4	1
1975-03-03	0.212	0.521	0.596	0.212	-0.878	84.12	-0.153	-0.287	0.701	0.004	-0.011	81.63	-0.29	-0.533	-0.014	-0.27	-0.108	-0.752	0.608	236.23	0.313	0.473	0.503	1.751	-0.704	-0.849	0	-1
1975-03-04	-0.015	0.605	0.596	1.765	-0.173	69.36	-1.962	0.859	1.27	0.963	0.04	56.64	-1.132	-0.348	-0.121	-1.318	0.83	0.371	0.702	146.75	-0.617	0.91	0.297	1.012	-0.399	-0.458	2.8	1
1975-03-05	0.184	0.718	0.756	0.756	-0.438	79.71	-1.058	0.45	1.207	0.373	-0.528	73.16	-0.29	-0.553	0.124	-0.57	-0.054	-0.089	-0.457	263.95	0.163	0.81	1.131	1.381	-0.567	-0.802	0.6	1
1975-03-06	0.548	0.577	0.665	-0.254	0.047	89.17	0.299	-0.123	0.828	-0.513	-0.683	106.3	0.552	-1.079	0.108	1.245	-1.368	-0.523	-1.049	258.56	0.583	-0.065	1.715	1.589	-1.088	-1.361	1.5	1
1975-03-07	1.013	0.521	0.596	-0.797	-0.57	94.87	1.204	-0.778	0.133	-0.66	-0.27	140.54	0.552	-1.284	0.185	1.514	-1.513	-0.87	-1.439	253.15	0.733	0.502	1.113	0.573	-1.345	-1.461	2.3	1
1975-03-08	0.678	0.069	0.252	-0.254	0.619	89.55	0.299	-0.45	0.449	0.299	-0.27	58.97	-0.711	-0.923	0.353	-0.474	-0.016	0.621	0.033	295.93	-0.647	0.124	1.268	-0.028	-0.735	-0.685	1.1	1
1975-03-09	0.01	0.267	0.39	0.523	0.619	79.97	-0.605	0.614	1.333	0.373	-0.683	73.02	-0.29	-0.962	-0.105	-0.86	0.193	-0.043	0.658	272.49	-0.017	0.514	1.173	0.85	-0.642	-0.785	50.9	1
1975-03-10	0.407	1.029	1.031	0.29	1.148	84.68	-0.153	0.45	1.27	-0.144	0.35	89.78	0.131	-1.098	-0.243	0.192	-0.549	-0.553	-0.716	251.26	0.403	-0.384	1.654	0.319	-1.174	-1.175	12	1
1975-03-11	0.14	1.226	1.191	-0.098	1.324	88.48	0.299	-0.041	0.891	-0.291	1.125	95.25	0.131	-1.284	-0.441	0.101	-0.527	-0.375	0.171	257.09	0.403	0.91	1.448	1.266	-0.837	-0.979	75.6	1
1975-03-12	0.028	0.831	0.871	-0.409	1.72	90.71	0.299	-0.859	0.259	-0.07	0.919	83.11	0.131	-1.43	-0.609	0.512	-0.751	-0.803	0.46	248.17	0.673	0.922	1.388	1.219	-0.795	-0.947	19.4	1
1975-03-13	-0.266	0.775	0.825	-0.72	0.531	93.69	0.752	-0.287	0.638	0.078	1.125	78.87	-0.29	-1.137	-0.808	0.116	-0.435	-0.768	1.492	244.68	0.583	0.786	1.259	1.52	-0.607	-0.791	14.7	1
1975-03-14	-0.157	1.311	1.237	0.367	0.267	84.91	-0.153	0.777	0.891	-1.62	1.28	141.41	1.394	-1.284	-0.96	1.656	-0.607	-2.687	0.309	213.78	2.292	-0.159	1.303	0.85	-1.028	-1.188	31.8	1
1975-03-15	0.458	1.537	1.42	-0.098	2.161	88.65	0.299	0.204	0.259	-1.546	0.764	160.91	1.394	-2.297	-0.701	1.468	-0.885	-2.176	-1.15	225.43	1.962	0.177	1.303	-0.259	-1.521	-1.583	0	-1
1975-03-16	0.766	1.368	1.283	-1.186	2.161	96.22	1.204	-0.778	0.006	-0.734	0.092	158.69	0.552	-2.228	-0.09	0.721	-0.934	-0.706	-0.962	252.16	0.643	-0.242	0.151	-1.575	-1.478	-1.441	0	-1
1975-03-17	1.186	0.38	0.481	-1.418	0.928	101.65	1.656	-0.45	-0.815	0.152	-0.89	291.28	0.131	-1.264	0.979	0.568	-0.866	0.565	-0.615	282.8	-0.437	-1.022	-1.749	-1.621	-1.248	-0.966	0	-1
1975-03-18	0.925	0.295	0.436	-0.953	-0.041	97.52	0.752	-0.614	-0.247	0.447	-0.476	174.44	-0.711	-0.689	0.872	0.065	-0.031	1.458	-0.121	321.66	-1.397	0.484	-1.104	-1.159	-0.828	-0.575	2.7	1
1975-03-19	0.089	0.916	0.939	0.134	0.179	86.24	-0.153	1.023	1.713	0.152	-0.425	82.12	-0.29	-0.835	0.078	-1.119	0.689	0.463	0.921	303.88	-0.587	1.294	1.148	0.319	-0.4	-0.513	16.6	1
1975-03-20	0.543	1.368	1.306	-0.487	1.192	90.88	0.299	0.614	0.828	-1.546	-0.218	141.6	1.394	-1.576	-0.197	0.696	-0.538	-1.472	-1.966	230.39	1.303	-1.016	-0.657	-0.143	-1.478	-1.5	0	-1
1975-03-21	0.751	0.916	0.939	-0.953	0.531	95.15	1.204	-0.205	0.512	-0.882	-0.373	131.6	0.973	-1.293	0.017	-0.453	-0.096	-0.099	-0.904	260.78	0.103	-0.903	-2.548	-1.783	-1.69	-1.566	0	-1
1975-03-22	0.447	0.521	0.619	0.29	0.707	83.37	-0.153	-0.45	0.575	-0.217	0.712	94.18	0.131	-1.05	-0.166	-0.992	0.487	0.662	-0.014	323.81	-0.707	1.46	-0.692	-1.044	-1.159	-0.952	25.2	1
1975-03-23	0.549	1.17	1.123	-1.496	0.884	98.97	1.204	0.041	0.069	-1.472	0.505	168.24	1.394	-1.478	-0.044	0.909	-0.831	-1.431	0.043	235.84	1.093	-0.336	0.245	0.48	-1.205	-1.303	7.8	1
1975-03-24	0.673	0.549	0.573	-1.962	0.047	107.09	2.109	-0.778	0.196	-0.586	0.04	134.25	0.552	-1.654	-0.212	-0.067	-0.408	-0.278	-0.649	258.61	0.283	-0.957	-2.608	-1.598	-1.627	-1.464	0	-1
1975-03-25	-0.06	1.001	0.917	-2.35	0.267	107.3	2.561	-0.696	0.385	-0.365	0.04	105.75	0.552	-2.258	-0.899	-0.616	0.011	0.355	0.326	286.23	-0.347	-0.189	0.95	-1.852	-1.278	-0.956	4.1	1
1975-03-26	0.307	0.577	0.573	-2.195	-1.362	109.08	2.561	-0.778	0.196	-0.439	-0.735	110.72	0.552	-1.478	-0.457	0.553	-0.873	-0.313	-0.373	260.24	0.163	-1.406	1.079	-0.005	-1.299	-1.277	0.2	1
1975-03-27	0.235	0.803	0.825	-0.875	-0.57	95.13	1.204	0.368	1.207	-0.07	-0.27	87.14	0.131	-0.758	-0.243	-0.469	-0.085	0.417	0.709	286.97	-0.377	-0.147	1.217	-0.259	-0.887	-0.864	19.4	1
1975-03-28	0.081	0.831	0.871	-1.108	0.223	97.19	1.204	0.532	1.27	-0.439	0.195	100.22	0.131	-0.602	-0.304	-0.174	-0.195	-0.757	0.191	239.36	0.343	-0.774	1.311	1.243	-0.752	-0.777	1.2	1
1975-03-29	0.091	0.888	0.917	-1.03	-0.085	96.34	1.204	0.45	1.207	-0.734	-0.063	110.11	0.973	-0.738	-0.304	-0.423	0.041	-0.752	-0.972	232.09	0.733	-0.336	0.469	0.457	-0.977	-0.896	3.5	1
1975-03-30	0.601	1.142	1.123	-0.72	-0.526	93.19	0.752	-0.45	0.259	-0.808	-0.063	145.36	0.973	-0.913	-0.014	0.213	-0.618	-0.226	-1.294	260.75	0.163	-0.047	-1.233	-2.452	-1.518	-1.136	26.5	1
1975-03-31	0.82	1.17	1.146	-0.487	-0.79	91	0.752	-0.614	0.196	-0.734	-0.942	146.72	0.552	-1.05	0.49	-0.169	-0.359	0.008	-1.18	268.45	0.013	-0.313	-1.31	-2.175	-1.391	-0.954	0	-1
1975-04-01	1.313	1.593	1.489	-1.03	-1.098	94.92	1.204	-0.368	0.006	-1.103	-1.252	170.4	1.394	-1.361	0.826	1.097	-1.266	-0.431	-1.822	259.89	0.553	-0.218	-1.026	-2.175	-1.637	-1.422	0	-1
1975-04-02	1.679	1.819	1.649	-1.807	-0.702	99.26	2.109	-0.368	0.259	-0.882	-0.993	146.7	0.973	-1.508	0.994	0.472	-0.778	-0.288	-2.239	259.48	0.253	-0.697	-1.774	-3.284	-1.812	-1.587	0	-1
