"","time","month","Mslp","P5_f","P5_u","P5_v","P5_z","P5th","P5zh","P8_f","P8_u","P8_v","P8_z","P8th","P8zh","P500","P850","P_f","P_u","P_v","P_z","P_th","P_zh","R500","R850","Rhum","Shum","Temp","rainfall","clazz"
"3857","1985-02-19",2,0.23,1.198,1.123,1.066,-0.305,79.32,-1.058,0.286,1.144,0.004,0.092,84.65,0.131,-1.021,-0.487,0.319,-0.679,-0.466,-0.595,254.83,0.523,-0.325,0.993,0.365,-1.099,-1.244,2.705,1
"3858","1985-02-20",2,0.289,1.424,1.352,0.134,0.443,86.57,-0.153,-0.368,0.638,-0.291,0.712,99.37,0.552,-1.322,-0.609,1.667,-1.628,-0.956,-0.061,252.74,0.913,0.201,1.526,1.774,-1.177,-1.569,31.216,1
"3859","1985-02-21",2,0.761,1.65,1.535,-0.642,0.223,92.14,0.752,-0.532,-0.12,-0.956,0.35,173.94,0.973,-1.469,-0.319,2.378,-2.115,-1.237,-0.914,251.77,1.333,-0.762,1.431,1.52,-1.405,-1.822,24.471,1
"3860","1985-02-22",2,0.767,2.355,2.107,-0.487,-0.79,90.88,0.299,-0.696,0.006,-0.808,-0.218,162.78,0.973,-1.702,-0.304,1.738,-1.746,-0.594,-0.266,259.42,0.733,-1.24,1.276,0.596,-1.33,-1.693,25.471,1
"3861","1985-02-23",2,1.132,1.678,1.558,-0.487,0.928,90.82,0.299,-1.023,-0.247,-0.439,-0.373,196.8,0.552,-1.878,0.261,1.844,-1.837,-0.528,-0.699,260.73,0.763,-0.224,1.345,1.081,-1.414,-1.643,1.342,1
"3862","1985-02-24",2,1.382,0.747,0.802,-0.409,0.355,90.39,0.299,-0.859,-0.436,0.299,-0.321,329.27,-0.29,-0.952,1.086,1.88,-1.868,0.458,0.571,276.9,-0.377,0.691,1.242,0.249,-1.095,-1.172,5.193,1
"3863","1985-02-25",2,0.524,0.521,0.619,0.212,-0.746,84.67,-0.153,-0.696,0.322,0.225,0.764,60.29,-0.29,-0.524,0.353,-0.072,-0.317,-0.135,1.284,269.15,0.103,0,1.165,1.82,-0.563,-0.727,1.198,1
"3864","1985-02-26",2,0.358,0.464,0.527,0.911,-1.01,77.11,-0.605,-0.287,0.701,-0.07,0.35,88.93,0.131,-0.28,0.185,-0.016,0.254,-1.421,-0.081,200.8,1.333,-1.081,0.194,0.988,-0.906,-0.984,0,-1
"3865","1985-02-27",2,0.439,0.408,0.459,1.144,-0.702,73.88,-1.51,0.45,1.017,0.816,-1.097,57.39,-0.711,-0.202,0.368,-0.896,0.312,-0.451,-0.951,228.58,0.553,-1.028,0.34,0.434,-0.987,-1.048,0,-1
"3866","1985-02-28",2,0.288,0.718,0.688,1.454,-0.482,73.02,-1.51,0.777,1.397,0.668,-0.373,65.01,-0.711,-0.387,0.276,-0.423,-0.153,-0.129,0.309,264.33,-0.077,0.071,0.839,0.988,-0.605,-0.719,26.973,1
"3867","1985-03-01",3,0.253,0.21,0.367,0.445,-0.746,80.28,-0.605,0.123,0.891,0.447,-1.303,64.73,-0.711,-0.027,0.46,-0.753,0.094,0.213,-0.071,279.51,-0.407,-1.364,-0.631,0.988,-0.433,-0.534,0,-1
"3868","1985-03-02",3,-0.067,0.634,0.688,0.212,-0.834,84.85,-0.153,0.614,1.333,0.373,-0.993,72.55,-0.29,-0.368,-0.06,-0.875,0.182,-0.15,-0.175,256.86,0.223,0.349,0.159,1.497,-0.561,-0.761,0.169,1
"3869","1985-03-03",3,0.626,0.408,0.527,0.057,-1.186,86.06,-0.153,-0.123,0.828,-0.217,0.092,91.75,0.131,-0.046,0.292,0.599,-0.885,-0.487,-0.551,255.72,0.493,0.875,1.294,0.896,-0.983,-1.132,0,-1
"3870","1985-03-04",3,0.822,0.747,0.802,0.29,-1.23,84,-0.153,0.286,1.144,-0.217,0.092,92.86,0.131,-0.163,0.628,-0.016,-0.306,-0.808,-0.373,238.21,0.823,0.142,0.993,0.457,-0.962,-1.088,4.671,1
"3871","1985-03-05",3,0.901,1.368,1.306,0.367,0.575,85.05,-0.605,-0.532,0.449,0.004,-0.011,78.18,0.131,-0.826,0.505,1.067,-1.052,-1.237,-0.656,242.43,1.093,-0.124,1.053,1.035,-1.075,-1.189,2.667,1
"3872","1985-03-06",3,1.055,-0.213,0.023,0.134,-0.482,82.26,-0.153,-0.696,-0.057,0.521,-0.218,190.13,-0.711,-0.076,1.101,-0.031,-0.382,0.606,-0.104,288.48,-0.527,-1.423,1.19,0.434,-0.604,-0.602,0,-1
"3873","1985-03-07",3,0.88,-0.354,-0.137,0.445,-0.305,75.26,-0.605,-0.123,0.133,1.037,-1.097,18.48,-1.132,0.431,1.498,-0.504,0.186,0.876,0.403,311.45,-0.857,-1.683,0.185,1.058,-0.263,-0.325,0,-1
"3874","1985-03-08",3,0.986,-0.298,-0.068,0.212,-0.702,80.2,-0.605,0.041,0.765,0.521,-0.89,58.1,-0.29,0.743,1.635,-0.814,0.163,0.141,0.467,283.38,0.073,-1.17,-0.915,0.896,-0.519,-0.66,0,-1
"3875","1985-03-09",3,1.552,0.295,0.413,0.6,-0.79,79.57,-0.605,-0.859,0.133,0.152,-0.373,46.61,0.131,0.187,1.559,1.55,-1.532,-0.962,-0.326,251.91,0.973,-0.555,1.045,0.804,-1.187,-1.216,0,-1
"3876","1985-03-10",3,1.318,0.182,0.321,0.523,-1.054,79.55,-0.605,-0.696,0.196,0.373,-0.476,37.55,-0.29,0.178,1.498,0.599,-0.908,-0.145,0.783,267.09,0.343,-0.591,1.148,0.249,-0.824,-0.86,0.355,1
"3877","1985-03-11",3,1.383,0.267,0.39,0.6,-0.217,78.95,-0.605,-0.614,0.449,-0.07,-0.011,89.11,0.131,-0.076,1.345,1.509,-1.285,-1.615,0.299,239.45,1.633,-0.035,1.303,1.15,-1.133,-1.324,0.018,1
"3878","1985-03-12",3,1.229,0.549,0.619,0.678,-0.173,80.18,-0.605,-1.105,-0.12,0.152,0.35,15.42,-0.29,-0.417,1.024,1.194,-1.296,-0.783,0.127,253.98,0.793,0.071,1.028,0.711,-0.928,-0.927,2.142,1
"3879","1985-03-13",3,0.769,0.38,0.413,1.377,0.003,70.93,-1.058,-1.023,0.069,-0.144,1.022,106.78,0.131,-0.543,0.658,0.868,-0.74,-1.549,0.743,232.81,1.663,0.402,0.812,0.942,-0.767,-0.864,1.744,1
"3880","1985-03-14",3,1.39,0.464,0.481,1.377,0.047,71.13,-1.058,-1.023,-0.247,-0.439,-0.011,188.9,0.552,-0.621,1.086,1.997,-1.559,-1.921,-0.615,237.7,2.022,0.603,1.294,0.804,-1.217,-1.35,9.814,1
"3881","1985-03-15",3,1.494,0.239,0.344,0.911,0.619,74.77,-0.605,-1.105,-0.436,-0.217,-0.115,256.07,0.131,-0.436,1.452,1.301,-1.228,-1.309,-0.057,243.57,1.543,0,1.113,0.249,-1.001,-0.991,0,-1
"3882","1985-03-16",3,1.005,0.239,0.367,0.678,-0.394,77.88,-0.605,-1.187,0.006,-0.144,-0.373,90,0.131,-0.339,1.086,0.274,-0.58,-0.732,-0.044,248,1.153,-0.567,0.898,1.058,-0.709,-0.774,0.018,1
"3883","1985-03-17",3,0.844,0.126,0.252,0.833,-0.041,74.95,-0.605,-0.859,0.133,0.152,-0.787,49.98,-0.29,-0.543,0.75,0.777,-0.953,-0.829,-0.424,249.67,1.003,-0.567,0.873,0.827,-0.888,-0.914,0.018,1
"3884","1985-03-18",3,0.671,0.097,0.207,1.066,-0.394,71.28,-1.058,-0.368,0.512,0.373,-1.097,58.28,-0.29,-0.387,0.719,0.462,-0.748,-0.671,-0.178,251.36,0.673,-0.892,0.289,0.781,-0.734,-0.841,0.018,1
"3885","1985-03-19",3,0.737,0.521,0.596,0.911,-0.658,77.06,-1.058,-0.45,0.449,0.373,-0.373,53.16,-0.29,-0.378,0.658,0.924,-1.037,-0.941,-0.373,248.15,0.973,-0.862,0.873,0.919,-0.836,-0.882,0,-1
"3886","1985-03-20",3,0.628,0.775,0.825,0.367,-0.438,83.39,-0.605,-0.123,0.828,-0.291,0.402,97.09,0.131,-0.563,0.322,0.98,-0.808,-1.589,-0.531,232.66,1.483,-0.827,0.675,0.573,-0.976,-1.088,0.053,1
"3887","1985-03-21",3,0.877,0.916,0.917,0.833,-0.35,79.87,-1.058,-0.532,0.512,-0.365,0.299,103.54,0.552,-0.66,0.414,0.701,-0.862,-0.926,-0.83,246,1.003,-0.307,1.001,-0.42,-1.103,-1.066,0,-1
"3888","1985-03-22",3,0.427,1.452,1.26,2.076,0.752,72.93,-1.962,-0.45,0.512,0.152,0.247,72.19,0.131,-1.176,0.001,0.635,-0.862,-0.706,0.81,252.76,0.703,-0.024,1.268,0.342,-0.798,-0.867,8.176,1
"3889","1985-03-23",3,0.607,0.634,0.71,-0.176,-0.394,88.46,0.299,-1.105,0.006,-0.144,-0.373,94.1,0.131,-0.446,0.337,0.431,-0.721,-0.686,-0.696,250.5,0.793,-1.317,0.555,0.18,-0.803,-0.644,0.277,1
"3890","1985-03-24",3,0.856,-0.382,-0.137,0.367,0.399,77.18,-0.605,-0.941,-0.31,0.225,-0.27,174.93,-0.29,0.343,0.979,-0.352,-0.149,0.57,-0.548,291.92,-0.497,-1.317,-2.608,-1.39,-0.778,-0.357,0,-1
"3891","1985-03-25",3,0.602,0.097,0.252,0.445,0.091,80.02,-0.605,-0.696,0.259,0.299,-0.476,49.34,-0.29,0.158,0.78,-0.957,0.334,0.381,-0.01,291.3,-0.467,0.036,-0.081,-1.136,-0.472,-0.196,0,-1
"3892","1985-03-26",3,-0.161,0.21,0.367,0.057,-0.35,85.65,-0.153,-0.041,0.828,0.225,-0.321,73.02,-0.29,-0.261,-0.304,-1.491,0.925,0.172,-0.115,89.45,-0.377,0.39,-1.173,-0.166,-0.389,-0.169,0,-1
"3893","1985-03-27",3,-0.747,0.521,0.573,0.989,0.311,76.49,-0.605,0.941,1.46,0.742,0.454,65.26,-0.711,-0.689,-1.006,-1.267,0.662,0.366,0.79,317.78,-0.467,0.668,0.34,-0.005,-0.164,-0.189,29.184,1
"3894","1985-03-28",3,-0.402,0.747,0.779,0.29,1.192,83.99,-0.605,0.286,1.081,-0.144,1.746,92.89,0.131,-0.767,-0.808,-0.052,-0.29,-0.768,0.827,240.21,0.613,0.154,1.036,1.381,-0.574,-0.716,24.829,1
"3895","1985-03-29",3,0.848,0.493,0.596,-0.098,0.179,87.89,0.299,-0.45,-0.057,-0.956,0.299,173.27,0.973,-0.855,0.093,1.539,-1.231,-1.702,-1.64,236.66,1.483,-0.006,-0.442,-0.513,-1.458,-1.474,1.799,1
"3896","1985-03-30",3,1.337,1.085,1.054,0.134,0.752,86.12,-0.153,-0.287,-0.436,-1.103,0.557,180,1.394,-1.108,0.475,1.778,-1.643,-1.207,-1.183,248.79,1.183,0.68,1.079,-0.582,-1.397,-1.486,19.928,1
"3897","1985-03-31",3,1.701,0.803,0.848,-0.642,0.047,92.59,0.752,-0.041,-1.068,-0.808,-0.063,236.27,0.973,-0.787,1.254,1.738,-1.704,-0.854,-0.672,254.93,0.793,-0.88,0.237,-2.291,-1.503,-1.227,0.821,1
"3898","1985-04-01",4,1.173,0.662,0.733,-0.098,0.707,88,-0.153,-1.023,-0.373,0.078,0.092,167.05,-0.29,-0.894,0.872,0.487,-0.797,0.391,0.326,279.48,-0.257,1.229,0.52,-1.344,-0.972,-0.84,14.444,1
"3899","1985-04-02",4,0.432,0.126,0.275,0.212,0.752,83.26,-0.153,-0.041,0.512,0.742,0.144,43.07,-1.132,-0.758,0.276,-0.357,-0.119,0.213,0.343,278.02,-0.617,-0.998,1.208,0.781,-0.517,-0.477,1.432,1
"3900","1985-04-03",4,0.139,0.041,0.184,0.678,0.179,76.09,-0.605,-0.778,0.322,0.078,0.557,72.09,0.131,-0.767,-0.136,0.35,-0.557,-0.967,-0.34,241.13,0.463,1.276,1.19,1.497,-0.637,-0.721,23.766,1
"3901","1985-04-04",4,0.748,-0.467,-0.228,0.678,0.135,70.32,-0.605,-0.859,-0.563,0.078,-0.528,289.12,0.131,-0.183,0.628,0.655,-0.953,-0.303,-1.398,261.5,0.223,-0.981,-1.869,-1.575,-1.016,-0.745,0,-1
"3902","1985-04-05",4,0.615,-0.27,-0.045,0.212,0.796,80.27,-0.153,-0.45,-0.373,0.594,-0.631,160.9,-0.711,-0.154,0.719,0.335,-0.709,0.447,-0.414,281.12,-0.377,0.78,-1.095,-1.136,-0.552,-0.324,0,-1
"3903","1985-04-06",4,-0.493,-0.213,0.023,0.057,0.267,83.48,-0.153,0.123,0.765,0.668,-0.011,52.79,-0.711,-0.631,-0.579,-1.008,0.414,0.269,0.658,284.76,-0.347,0.68,0.572,1.243,0.038,-0.162,1.879,1
"3904","1985-04-07",4,-1.249,0.323,0.459,-0.098,1.324,87.18,0.299,0.368,1.207,-0.217,1.177,93,0.552,-1.498,-2.121,-0.25,-0.111,-0.788,0.006,235.54,0.913,-0.277,0.83,1.289,-0.417,-0.547,1.1,1
"3905","1985-04-08",4,-0.87,0.323,0.459,-0.797,1.016,95.07,0.752,0.123,0.954,-0.365,1.332,99.43,0.552,-1.108,-1.892,-0.636,0.152,-0.553,-0.884,235.3,0.553,-0.425,-0.098,0.457,-0.87,-0.859,0.264,1
"3906","1985-04-09",4,-0.567,0.097,0.275,0.057,0.179,85.28,-0.153,-0.123,0.765,0.299,-0.011,68.97,-0.29,-0.358,-1.052,-1.053,0.597,0.646,-1.207,329.35,-0.827,0.325,-0.313,-0.42,-0.55,-0.328,23.628,1
"3907","1985-04-10",4,-1.031,0.747,0.71,1.687,0.399,71.43,-1.51,1.596,2.029,0.742,-0.528,70.7,-0.711,-0.66,-1.296,-0.56,1.363,0.912,0.154,41.38,-1.127,0.614,0.073,-0.697,0.037,0.054,33.735,1
"3908","1985-04-11",4,-0.675,0.493,0.596,-0.254,2.029,89.47,0.299,0.777,1.27,-1.103,0.557,121.92,1.394,-1.361,-1.434,0.136,0.045,-1.467,-0.975,212.89,1.633,-0.667,0.28,1.104,-0.767,-0.921,0.373,1
"3909","1985-04-12",4,-0.418,-0.072,0.138,-0.409,-0.394,91.02,0.752,-0.205,0.638,-0.66,0.144,119.97,0.973,-1.206,-1.586,-0.072,-0.203,-0.829,-0.81,234.6,0.793,0.467,-1.895,-0.443,-1.222,-1.16,8.242,1
"3910","1985-04-13",4,-0.229,0.013,0.207,0.212,0.091,82.31,-0.153,-0.123,0.765,-0.66,-0.321,114.8,0.552,-0.874,-0.976,-0.215,-0.264,-0.456,-0.538,250.08,0.493,-0.638,0.065,-1.344,-1.101,-0.835,11.333,1
"3911","1985-04-14",4,0.198,0.126,0.275,0.523,1.192,78.64,-0.605,-0.614,0.385,0.152,0.299,61.73,-0.29,-0.485,-0.151,0.365,-0.759,0.08,-0.74,271.38,-0.197,2.228,1.217,-0.074,-0.666,-0.738,11.513,1
"3912","1985-04-15",4,0.188,0.295,0.436,-0.021,0.047,86.71,-0.153,-0.696,0.385,0.078,1.022,74.17,0.131,0.022,0.139,0.492,-0.82,-0.242,0.964,263.44,0.133,1.914,1.371,2.028,-0.242,-0.535,36.251,1
"3913","1985-04-16",4,0.11,0.493,0.596,-0.331,0.355,90.07,0.299,-0.287,0.259,-1.029,0.815,153.2,0.973,-0.397,-0.243,0.848,-0.561,-1.778,-0.545,225.45,1.153,0.396,0.417,1.589,-0.763,-0.859,22.837,1
"3914","1985-04-17",4,0.188,0.493,0.596,-0.875,0.531,95.98,1.204,-0.614,-0.373,-0.808,0.505,196.33,0.973,-0.982,-0.334,-0.27,-0.195,-0.512,-1.677,247.84,0.373,0.496,-3.519,-2.707,-1.279,-0.763,0,-1
"3915","1985-04-18",4,0.05,0.464,0.573,-0.176,0.707,88.72,0.299,-1.187,0.006,-0.217,-0.218,97.71,0.131,-1.011,-0.365,-0.799,0.228,0.544,-1.351,302.28,-0.587,0.372,-3.278,-3.353,-1.13,-0.447,0,-1
"3916","1985-04-19",4,0.156,0.182,0.321,0.756,0.575,76.49,-0.605,-0.45,0.133,0.668,-0.27,25.91,-0.711,-0.29,0.2,-0.753,0.266,0.703,-1.311,313.13,-0.737,1.909,-1.242,-1.529,-0.372,-0.208,2.289,1
"3917","1985-04-20",4,-0.006,0.38,0.413,1.377,0.355,70.8,-1.058,-0.287,0.133,0.816,-0.166,22.13,-0.711,-0.154,0.093,-0.525,-0.088,0.177,-0.346,276.25,-0.197,1.997,0.134,1.52,-0.039,-0.222,9.349,1
"3918","1985-04-21",4,-0.527,0.38,0.459,0.756,0.091,78.26,-0.605,-0.532,0.449,-0.291,-0.115,100.1,0.552,-0.611,-0.625,-0.84,0.247,-0.415,-0.578,240.94,0.493,-0.626,0.254,2.097,-0.093,-0.444,0,-1
"3919","1985-04-22",4,-0.623,0.239,0.367,-0.021,2.249,86.33,-0.153,-0.532,-0.057,-0.882,-0.373,165.65,1.394,-1.293,-1.022,-0.494,0.091,-0.737,-1.341,232.19,0.913,-0.691,-1.474,0.827,-0.479,-0.499,0,-1
"3920","1985-04-23",4,-0.4,0.069,0.252,-0.254,1.941,88.93,0.299,-0.205,-0.689,-1.103,-0.683,212.71,0.973,-1.196,-0.701,-0.825,0.186,-0.242,-1.288,253.88,0.253,-1.175,-3.854,-1.136,-0.836,-0.478,0,-1
"3921","1985-04-24",4,-0.089,-0.439,-0.366,-2.273,1.016,130.35,2.109,-0.532,-0.815,0.004,-0.321,278.07,0.131,-0.699,-0.212,-0.784,0.117,0.218,-0.649,280.83,-0.107,-1.335,-3.863,-1.69,-0.689,-0.352,0,-1
"3922","1985-04-25",4,-0.116,-0.665,-0.343,-0.409,-0.041,91.55,0.299,-1.187,-0.12,0.004,-0.218,33.28,-0.29,0.226,-0.136,-1.15,0.734,0.616,-0.42,172.9,-0.737,-0.49,-4.094,-2.152,-0.737,-0.213,0,-1
"3923","1985-04-26",4,0.007,-0.382,-0.114,-0.021,-0.217,84.78,-0.153,-1.187,-0.183,-0.365,0.144,180,0.552,0.119,-0.273,-0.514,-0.088,-0.155,-0.128,259.32,0.133,0.077,-2.599,-2.014,-0.799,-0.471,0,-1
"3924","1985-04-27",4,0.261,0.126,0.298,0.057,-0.746,84.83,-0.153,-0.778,-0.499,-0.586,-0.115,219.05,0.552,-0.193,-0.136,0.365,-0.683,-0.609,-0.582,251.66,0.283,1.153,0.495,-1.321,-0.846,-0.462,0,-1
"3925","1985-04-28",4,0.123,0.323,0.459,-0.098,-0.305,87.71,0.299,-1.187,-0.183,-0.365,-0.115,164.04,0.131,-0.309,-0.044,-0.011,-0.473,0.07,0.067,270.71,-0.257,0.614,0.898,-1.436,-0.509,-0.19,0,-1
"3926","1985-04-29",4,0.119,-0.326,-0.068,-0.487,-0.129,92.14,0.299,-0.859,-0.563,-0.144,-0.166,293.21,0.131,0.041,0.124,-0.128,-0.321,0.606,-0.041,289.95,-0.707,0.632,-0.485,-0.813,-0.285,-0.042,0,-1
"3927","1985-04-30",4,-0.149,-0.298,-0.045,-0.642,-0.261,95.53,0.752,-1.023,-0.499,-0.217,0.04,261.25,0.131,-0.046,-0.228,-0.357,0.033,0.958,0.158,310.8,-1.037,1.796,0.555,-0.305,-0.109,0.022,12.904,1
"3928","1985-11-01",11,1.191,0.493,0.573,0.6,0.179,80.62,-0.605,-0.123,-0.499,-1.251,-0.373,198.75,1.394,0.119,1.36,0.955,-0.976,-1.135,-1.066,243.24,1.213,-0.75,-0.038,-0.974,-0.619,-0.387,0.123,1
"3929","1985-11-02",11,1.52,0.041,0.23,-0.254,-0.217,88.98,0.299,-0.45,-0.815,-0.66,-0.115,235.64,0.973,0.168,1.696,0.858,-1.06,-0.63,-0.824,254.64,0.763,-1.193,-0.339,-1.229,-0.666,-0.336,0,-1
"3930","1985-11-03",11,1.475,-0.157,0.069,-0.021,0.487,85.06,0.299,-0.123,-1.194,-0.217,0.195,268.14,0.131,0.187,1.864,0.553,-0.9,-0.038,-0.33,268.05,0.313,-0.703,0.812,-1.644,-0.466,-0.021,0,-1
"3931","1985-11-04",11,1.024,-0.495,-0.251,0.6,0.047,70.28,-0.605,0.286,-1.51,-0.144,-0.321,270,0.131,0.246,1.528,0.568,-0.911,0.177,-0.041,273.19,0.043,-1.028,0.151,-0.813,-0.169,0.14,0,-1
"3932","1985-11-05",11,0.479,-0.1,0.046,0.833,-0.35,72.2,-1.058,-0.532,-0.815,-0.217,-0.631,265.44,0.131,0.119,1.04,-0.215,-0.309,0.253,0.527,277.84,0.013,-0.177,-0.725,-1.136,-0.039,0.32,0,-1
"3933","1985-11-06",11,0.371,0.013,0.184,0.212,0.179,82.13,-0.153,-0.696,-0.752,-0.365,-0.735,254.6,0.131,0.022,0.872,0.136,-0.572,-0.17,0.769,264.28,0.343,0.798,-1.026,-0.928,-0.062,0.204,0,-1
"3934","1985-11-07",11,0.408,0.013,0.184,-0.642,0.575,94.47,0.299,-0.941,-0.373,-0.513,-0.735,211.06,0.552,-0.231,0.734,0.009,-0.485,-0.175,0.04,262.74,0.223,-0.283,-1.155,-0.605,-0.177,0.092,0,-1
"3935","1985-11-08",11,0.159,0.295,0.436,-0.176,0.443,88.14,0.299,-0.859,0.006,-0.586,0.092,152.03,0.552,-0.572,0.261,-0.387,-0.184,-0.15,0.349,262.82,0.403,0.774,-0.536,-1.344,-0.299,0.065,32.187,1
"3936","1985-11-09",11,0.079,0.916,0.939,0.367,0.619,84.05,-0.605,-0.696,0.133,-0.66,0.402,143.15,0.552,-1.079,-0.243,0.777,-0.892,-1.023,0.151,245.19,1.093,1.401,1.32,0.434,-0.466,-0.462,5.186,1
"3937","1985-11-10",11,0.277,1.819,1.649,0.833,0.399,82.9,-0.605,-0.287,0.575,-0.734,-0.683,123.19,0.552,-1.673,-0.304,0.726,-0.805,-1.115,-1.257,241.65,1.003,0.402,-0.356,-1.298,-1.079,-0.758,0.115,1
"3938","1985-11-11",11,0.759,1.622,1.512,0.057,1.809,87.37,-0.153,-0.614,0.385,-0.439,-0.683,110.21,0.552,-1.176,0.582,-0.047,-0.439,-0.175,-1.341,262.65,0.283,-1.187,-0.752,-3.007,-1.22,-0.572,0.151,1
"3939","1985-11-12",11,1.011,1.48,1.397,-0.176,0.928,88.89,0.299,-0.696,0.259,-0.586,-0.425,130.82,0.552,-0.475,1.055,0.309,-0.706,-0.237,-0.649,262.13,0.373,-0.402,0.073,-1.829,-0.844,-0.437,0.123,1
"3940","1985-11-13",11,1.159,1.819,1.672,0.057,-0.658,87.75,-0.153,-0.859,0.133,-0.439,-0.425,131.2,0.552,-0.3,1.192,0.487,-0.828,-0.329,-1.136,260.16,0.373,1.489,0.366,-1.829,-0.879,-0.462,0,-1
"3941","1985-11-14",11,1.345,1.057,1.054,-0.098,-0.526,88.05,0.299,-1.187,-0.373,-0.217,-0.321,255.56,0.131,0.022,1.376,0.65,-0.961,-0.267,-1.62,262.42,0.253,-0.402,-1.792,-2.753,-1.043,-0.43,0,-1
"3942","1985-11-15",11,1.189,0.803,0.848,0.445,-0.35,83.09,-0.605,-1.187,-0.12,-0.07,-0.735,76.19,0.131,0.217,1.483,0.421,-0.778,0.417,-0.787,279.9,-0.347,1.217,-1.001,-2.568,-0.76,-0.141,5.952,1
"3943","1985-11-16",11,0.872,0.972,0.962,0.678,-0.129,81.78,-0.605,-1.187,-0.183,-0.291,-0.011,166.19,0.131,-0.163,1.024,0.38,-0.736,-0.349,-0.488,259.71,0.373,1.324,1.225,-0.79,-0.534,-0.322,2.598,1
"3944","1985-11-17",11,0.848,1.029,1.008,0.678,0.047,81.97,-0.605,-0.696,-0.563,-0.66,-0.425,217.55,0.552,-0.904,0.566,1.484,-1.448,-1.069,-1.634,249.74,0.913,1.684,-0.004,-0.974,-0.905,-0.635,0.123,1
"3945","1985-11-18",11,0.751,1.17,1.146,0.445,1.456,84.07,-0.153,-0.941,-0.12,-0.586,-0.27,160.55,0.552,-1.712,0.2,0.777,-0.949,-0.829,-1.671,249.78,0.673,-0.709,-1.508,-1.898,-1.056,-0.758,0,-1
"3946","1985-11-19",11,0.646,1.226,1.191,-0.797,0.972,93.47,0.752,-1.105,0.006,0.004,-0.735,52.86,0.131,-1.615,0.307,-0.153,-0.363,-0.007,-1.472,268.42,0.043,-1.205,-2.041,-2.06,-1.12,-0.628,0,-1
"3947","1985-11-20",11,0.806,0.493,0.573,-0.487,1.148,91.28,0.752,-0.614,-0.626,0.373,-0.425,314.91,-0.29,-0.426,0.765,0.172,-0.561,0.59,-0.656,286.45,-0.467,-0.579,-2.883,-2.198,-0.823,-0.272,0,-1
"3948","1985-11-21",11,0.485,0.295,0.39,0.756,-0.129,77.22,-1.058,-0.45,0.069,0.668,-0.942,16.81,-0.711,0.372,0.734,-0.382,0.289,1.208,-0.578,329.58,-1.127,0.443,-0.958,-1.783,-0.147,0.164,0,-1
"3949","1985-11-22",11,0.161,0.267,0.344,1.066,-0.702,73.56,-1.058,-0.205,0.512,0.668,-0.683,44.79,-0.711,0.538,0.566,-0.987,0.692,0.789,-0.447,347.09,-0.707,-0.473,-1.053,0.48,0.272,0.228,0,-1
"3950","1985-11-23",11,-0.333,0.21,0.321,0.833,-0.834,75.63,-0.605,0.123,0.954,0.299,0.144,71.36,-0.29,0.421,0.017,-1.008,0.414,0.156,0.995,291.45,-0.017,-0.378,0.22,1.727,0.467,0.258,23.36,1
"3951","1985-11-24",11,0.808,0.888,0.894,0.29,-0.834,84.32,-0.153,-0.041,-0.12,-1.325,-0.063,177.42,1.394,-0.144,0.521,2.211,-1.54,-2.294,-1.15,232.97,1.962,-0.165,1.001,0.758,-0.839,-0.799,4.945,1
"3952","1985-11-25",11,1.326,1.001,1.008,-0.409,-0.35,90.7,0.752,-0.941,-0.436,-0.439,-0.528,228.66,0.552,-0.124,1.223,0.716,-1.026,-0.022,-0.77,268.38,0.163,-1.11,0.512,-2.291,-0.92,-0.489,0,-1
"3953","1985-11-26",11,1.034,0.493,0.573,-0.875,0.179,95.5,0.752,-1.105,-0.373,0.004,-0.115,309.03,0.131,0.139,1.177,0.228,-0.527,0.866,-0.296,294.46,-0.707,-1.252,0.383,-2.083,-0.674,-0.143,0,-1
"3954","1985-11-27",11,0.646,0.718,0.756,-1.418,-1.01,99.87,1.204,-1.023,0.133,-0.144,-0.321,87.5,0.131,0.236,0.948,-0.814,0.247,0.57,-0.041,302.01,-0.467,-1.388,-0.468,-0.998,-0.256,0.029,0,-1
"3955","1985-11-28",11,0.936,0.69,0.756,-0.564,-1.627,92.3,0.299,-0.45,-0.057,-1.029,-0.321,173.27,0.973,0.158,1.131,0.579,-0.767,-0.9,0.353,245.26,1.033,-1.17,0.649,-0.42,-0.584,-0.48,0,-1
"3956","1985-11-29",11,1.379,1.085,1.054,0.057,-0.57,87.06,-0.153,-0.368,-0.563,-1.029,-0.115,207.4,0.973,-0.28,1.376,1.626,-1.62,-0.819,0.695,255.47,0.703,-0.041,1.208,0.019,-0.693,-0.686,3.525,1
"3957","1985-11-30",11,1.425,1.114,1.077,0.134,-0.438,86.12,-0.153,-0.532,-0.626,-0.734,-0.58,220.01,0.552,-0.514,1.391,1.656,-1.639,-0.87,-0.501,254.49,0.673,0.012,1.294,0.573,-0.787,-0.822,0.825,1
"3958","1985-12-01",12,1.247,1.17,1.123,0.445,0.355,83.99,-0.153,-0.941,-0.436,-0.513,-0.321,219.62,0.552,-0.582,1.36,1.433,-1.548,-0.323,0.05,263.49,0.373,-0.017,1.217,0.157,-0.686,-0.63,0,-1
"3959","1985-12-02",12,1.406,0.831,0.871,-0.021,-0.173,87.11,-0.153,-1.187,-0.373,-0.07,-0.373,287.81,0.131,-0.212,1.437,1.626,-1.696,-0.308,-0.703,263.94,0.343,-1.081,0.451,-0.72,-0.791,-0.582,0,-1
